Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.02,1,12,86,0.001771637,-0.107287283,8.132974249,2.057328978,9.02813E-05,-0.000262165,0.812902794,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.04,0,12,86,0.000305094,0.063135236,2.837206744,6.179281667,-5.99016E-05,0.016328704,0.296979115,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.04,0.5,12,82,0.000215709,0.081605817,3.007701187,4.466190282,-4.73844E-05,0.015011508,0.263129835,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.04,1,12,76,7.60892E-05,0.089529443,2.812081298,2.842031841,-3.35546E-05,0.012350857,0.214201217,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.06,0,12,81,0.000179616,0.072064976,2.525154099,3.334838783,-3.7981E-05,0.012334967,0.220768904,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.06,0.5,12,71,0.004700637,0.521028002,-0.65303479,-12.14305859,0.000287684,0.058863427,-0.319663026,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro IV,EGR,EC,,0.06,1,12,61,0.005856009,0.922860317,5.567806458,1.57489673,0.000307146,0.082680053,0.185344226,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.06,0,5,85,-0.008641426,0.913945611,-5.370974742,10.52200343,0.025588894,-0.162428209,0.378901002,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.06,0.5,5,85,-0.004935531,0.465305822,-2.877371961,5.801290524,0.013157065,-0.090799951,0.217482406,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.06,1,5,80,-0.005062482,0.458679091,-2.945678157,6.134324801,0.013131741,-0.096688022,0.239352387,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.04,0,5,85,0.000598596,-0.083375298,3.925106958,6.405146246,-0.000529638,0.050169422,0.565909997,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.04,0.5,5,85,-0.004457592,1.086880721,-5.445717242,10.36779549,0.023988361,-0.117709176,0.310700157,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.04,1,5,85,-0.008025393,1.218517044,-5.864147289,10.67877537,0.024018044,-0.10806088,0.291243236,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.02,0,5,85,-0.000971018,0.029733141,16.07006355,7.551531897,-0.002528393,0.251216478,1.277049779,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.02,0.5,5,85,-0.000390635,-0.037689653,12.90755278,4.458779001,-0.00177268,0.173022257,1.024827481,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,-0.02,1,5,85,0.034823255,0.705196176,-3.90536027,22.42617895,0.02869352,-0.237766666,1.129146715,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0,0,5,85,-0.000763056,0.08271867,4.027204956,0.24618012,-0.000559443,0.059301628,0.249103024,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0,0.5,5,85,-0.000621525,0.063111769,3.208706319,-0.272082941,-0.000389955,0.04119097,0.189950046,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0,1,5,85,-0.000724761,0.069172405,3.740810341,-0.671275953,-0.000396349,0.041683766,0.216257867,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.02,0,5,85,-0.001434709,0.210646662,4.244406497,-1.661629827,-0.00058712,0.069897077,0.172352487,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.02,0.5,5,85,-0.001552395,0.23282942,4.36169647,-1.744542031,-0.000510785,0.06255549,0.182670882,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.02,1,5,85,-0.001198553,0.210892657,4.84588412,-0.601062381,-0.000386007,0.05051955,0.253690044,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.04,0,5,85,-0.001070922,0.238169486,3.841821241,-0.295091132,-0.000379655,0.053552676,0.188525335,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.04,0.5,5,80,-0.000348165,0.191054036,3.732843375,0.438009854,-0.000204653,0.035963123,0.207325475,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.04,1,5,75,-0.00052346,0.454222906,7.492853847,0.457616731,-0.000304687,0.066826989,0.380535735,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.06,0,5,80,-0.00162487,0.489702353,6.481893339,0.531300225,-0.000516282,0.081502689,0.324198851,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.06,0.5,5,70,0.003053494,0.25529175,4.771985535,1.510131106,0.000136633,0.034980342,0.26617341,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,SCR,EC,,0.06,1,5,60,0.042113612,-0.801221396,5.238820217,6.505989568,0.003380206,-0.066048264,0.465358051,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.06,0,5,85,-0.010177508,1.109023541,-6.467526624,12.96702408,0.031472652,-0.201957965,0.502201461,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.06,0.5,5,85,-0.004763067,0.46077639,-2.832579356,5.80264142,0.013196954,-0.092499445,0.2325956,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.06,1,5,85,-0.005957447,0.551814815,-3.507676906,7.312022101,0.015938791,-0.11837855,0.301306037,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.04,0,5,85,0.000728641,-0.104564586,4.999866103,4.908299156,-0.000665901,0.061783773,0.661603743,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.04,0.5,5,85,-0.004721787,1.203673641,-5.852991276,10.80878424,0.025964558,-0.12148148,0.332122356,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.04,1,5,85,-0.008657612,1.341669345,-6.318716148,11.13220019,0.025753365,-0.111352454,0.308598252,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.02,0,5,85,-0.000836618,0.008266939,16.15525504,4.490831723,-0.002364715,0.228731408,1.403983239,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.02,0.5,5,85,-0.000319417,-0.059484827,14.75392416,0.875876595,-0.001891672,0.180891783,1.187867753,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,-0.02,1,5,80,0.024103013,0.578252966,-3.328903954,11.08374894,0.019574709,-0.140025576,0.529952481,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0,0,5,85,-0.000679538,0.080623307,4.724674284,-0.212495098,-0.000550444,0.059604958,0.34668163,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0,0.5,5,85,-0.00053254,0.058336545,3.449274003,-0.962468287,-0.000359915,0.038940046,0.222369753,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0,1,5,85,-0.000564748,0.057118288,3.458023672,-1.419803616,-0.000322445,0.034684888,0.205643982,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.02,0,5,85,-0.000860195,0.158083759,4.555290592,-1.45907474,-0.000442101,0.055321167,0.272848181,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.02,0.5,5,85,-0.00083006,0.147060802,3.454084646,-1.531720341,-0.000312567,0.040085871,0.175229845,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.02,1,5,85,-0.000753594,0.167399819,4.627592542,-0.977723849,-0.00028801,0.040367877,0.257746283,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.04,0,5,85,-0.000558617,0.190459367,4.215166698,0.067769858,-0.000284818,0.043645868,0.258981382,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.04,0.5,5,80,-0.000334822,0.216508526,4.006694845,0.066834661,-0.000190892,0.037536284,0.219681478,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.04,1,5,75,0.010329671,0.114475235,8.361224606,2.119714207,0.000801651,0.028165122,0.510667421,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.06,0,5,80,0.001046388,0.302954787,5.624700602,1.07140066,-0.000109821,0.050874637,0.328984491,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.06,0.5,5,70,0.016498199,-0.141350492,6.41691283,4.349106587,0.001362362,-0.004202355,0.454274797,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro V,EGR,EC,,0.06,1,5,60,0.038995562,-0.804559962,7.182490921,8.16024582,0.002955095,-0.06102949,0.567933424,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,0,5,85,-0.010141832,1.086638832,-6.268180593,12.50560897,0.030139571,-0.190301977,0.47263278,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,0.5,5,85,-0.005698217,0.54625406,-3.325124767,6.778200836,0.015377302,-0.106238048,0.266172123,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,1,5,85,-0.005977403,0.549781032,-3.481679264,7.281561622,0.015627172,-0.115474308,0.295348629,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,0,5,85,0.000689829,-0.101070712,4.828612301,4.972696205,-0.000644944,0.059352696,0.63675793,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,0.5,5,85,-0.00524066,1.157866285,-5.484294197,9.989957087,0.02416678,-0.106578951,0.292855788,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,1,5,85,-0.008875962,1.321315487,-6.153516872,10.76856424,0.024976266,-0.104634928,0.289220291,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,0,5,85,-0.000934524,-0.000572861,17.37951555,5.785123138,-0.002529738,0.241836324,1.528971641,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,0.5,5,85,-0.000341928,-0.062435669,14.3711685,1.558789532,-0.001849027,0.174953484,1.167581824,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,-0.02,1,5,85,0.050530306,1.451003696,-8.027051608,23.88178038,0.043848095,-0.290066994,1.055389341,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0,0,5,85,-0.000813629,0.085477051,5.078953448,-0.054479393,-0.000607208,0.064176552,0.373219733,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0,0.5,5,85,-0.000533328,0.052714885,3.188845062,-0.761492423,-0.000341022,0.036047118,0.20700402,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0,1,5,85,-0.000694635,0.064171568,3.982190392,-1.526383617,-0.000381733,0.040122496,0.237683328,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,0,5,85,-0.000832786,0.140051897,4.120548335,-1.328558518,-0.000406879,0.050159535,0.244306342,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,0.5,5,85,-0.001049532,0.170510614,4.159638156,-1.776006322,-0.000381663,0.047826509,0.21333375,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.02,1,5,85,-0.00090709,0.178313565,5.006012173,-1.018690526,-0.000325437,0.044144699,0.278576383,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,0,5,85,-0.00054793,0.151552437,3.39747033,0.052483594,-0.000241107,0.035486036,0.207928945,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,0.5,5,80,-0.001639071,0.470404335,8.181827439,-0.228519504,-0.000506393,0.082130431,0.433048954,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.04,1,5,75,0.006007441,0.265448753,8.62960906,1.512669031,0.000372447,0.045923844,0.494948328,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,0,5,80,-0.000541679,0.258404291,3.906749002,0.40341046,-0.000221348,0.042091503,0.212384273,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,0.5,5,70,0.011424274,-0.00114694,5.805038933,3.158391774,0.000923317,0.009330078,0.383727753,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI A/B/C,DPF+SCR,EC,,0.06,1,5,60,0.038679222,-0.772917572,7.132112701,8.117915597,0.002992516,-0.059588158,0.569069205,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.06,0,5,85,-0.010141832,1.086638832,-6.268180593,12.50560897,0.030139571,-0.190301977,0.47263278,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.06,0.5,5,85,-0.005698217,0.54625406,-3.325124767,6.778200836,0.015377302,-0.106238048,0.266172123,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.06,1,5,85,-0.005977403,0.549781032,-3.481679264,7.281561622,0.015627172,-0.115474308,0.295348629,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0,5,85,0.000689829,-0.101070712,4.828612301,4.972696205,-0.000644944,0.059352696,0.63675793,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.04,0.5,5,85,-0.00524066,1.157866285,-5.484294197,9.989957087,0.02416678,-0.106578951,0.292855788,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.04,1,5,85,-0.008875962,1.321315487,-6.153516872,10.76856424,0.024976266,-0.104634928,0.289220291,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0,5,85,-0.000934524,-0.000572861,17.37951555,5.785123138,-0.002529738,0.241836324,1.528971641,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.02,0.5,5,85,-0.000341928,-0.062435669,14.3711685,1.558789532,-0.001849027,0.174953484,1.167581824,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,-0.02,1,5,85,0.050530306,1.451003696,-8.027051608,23.88178038,0.043848095,-0.290066994,1.055389341,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0,0,5,85,-0.000813629,0.085477051,5.078953448,-0.054479393,-0.000607208,0.064176552,0.373219733,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0,0.5,5,85,-0.000533328,0.052714885,3.188845062,-0.761492423,-0.000341022,0.036047118,0.20700402,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0,1,5,85,-0.000694635,0.064171568,3.982190392,-1.526383617,-0.000381733,0.040122496,0.237683328,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.02,0,5,85,-0.000832786,0.140051897,4.120548335,-1.328558518,-0.000406879,0.050159535,0.244306342,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.02,0.5,5,85,-0.001049532,0.170510614,4.159638156,-1.776006322,-0.000381663,0.047826509,0.21333375,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.02,1,5,85,-0.00090709,0.178313565,5.006012173,-1.018690526,-0.000325437,0.044144699,0.278576383,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.04,0,5,85,-0.00054793,0.151552437,3.39747033,0.052483594,-0.000241107,0.035486036,0.207928945,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.04,0.5,5,80,-0.001639071,0.470404335,8.181827439,-0.228519504,-0.000506393,0.082130431,0.433048954,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.04,1,5,75,0.006007441,0.265448753,8.62960906,1.512669031,0.000372447,0.045923844,0.494948328,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.06,0,5,80,-0.000541679,0.258404291,3.906749002,0.40341046,-0.000221348,0.042091503,0.212384273,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.06,0.5,5,70,0.011424274,-0.00114694,5.805038933,3.158391774,0.000923317,0.009330078,0.383727753,0,0
Heavy Duty Trucks,Diesel,Rigid <=7.5 t,Euro VI D/E,DPF+SCR,EC,,0.06,1,5,60,0.038679222,-0.772917572,7.132112701,8.117915597,0.002992516,-0.059588158,0.569069205,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.06,0,12,86,0.000164521,-0.042046386,2.947823957,20.67046313,0.000267948,0.019499789,0.294725617,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.06,0.5,12,86,0.000139573,-0.041930951,8.659020767,-32.16818195,0.003030697,0.006296142,0.283897919,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.06,1,12,86,0.000141917,-0.041486413,7.586061516,-28.95092124,0.002715023,0.003390546,0.273425145,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.04,0,12,86,-0.000196081,0.114890658,12.86028141,-40.28289437,0.002932832,0.062236582,0.021738428,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.04,0.5,12,86,0.00022871,-0.065835702,5.437397142,26.49301938,0.000168904,0.028517621,0.409985754,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.04,1,12,86,0.000318446,-0.084305011,6.256587019,24.07081906,0.000241355,0.026688092,0.47872948,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.02,0,12,86,5.56101E-05,0.004767109,0.7675291,6.054228296,-2.84308E-05,0.007351716,0.030900597,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.02,0.5,12,86,2.20452E-05,0.003105121,0.626919335,5.036776494,-1.35562E-05,0.005335181,0.029893474,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,-0.02,1,12,86,0.007602578,2.182354391,0.224650543,0.70203964,0.014934432,0.014386736,-0.030334736,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0,0,12,86,8.434E-05,0.020824705,1.920288573,10.06305721,-4.05286E-05,0.011065315,0.084705045,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0,0.5,12,86,3.96867E-05,0.011857637,1.085598739,5.94625739,-1.87861E-05,0.005471188,0.051249968,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0,1,12,86,6.73357E-06,0.02198282,1.588879771,3.534868129,-3.16595E-05,0.008288963,0.039199178,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.02,0,12,86,0.000152984,0.032226214,2.506975559,13.16935385,-3.96237E-05,0.010567137,0.118529086,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.02,0.5,12,86,0.000109239,0.032943575,1.841544526,4.491976383,-3.33791E-05,0.008097901,0.050531715,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.02,1,12,84,0.000102807,0.043985914,2.197071657,5.232034712,-3.23674E-05,0.008170661,0.065805394,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.04,0,12,86,0.000186373,0.040138438,2.277093072,6.741650257,-3.89336E-05,0.009175183,0.069051248,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.04,0.5,12,77,0.000125189,0.043991112,2.257268705,6.453450733,-2.31979E-05,0.006360992,0.081522966,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.04,1,12,66,0.000291927,0.129624382,5.43199987,11.7332283,-5.21511E-05,0.013683459,0.17426675,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.06,0,12,77,0.000143876,0.046624246,2.236728905,5.801459625,-2.9531E-05,0.007189717,0.069450934,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.06,0.5,12,63,0.000342526,0.124394633,5.091943913,10.99311192,-5.0291E-05,0.012519486,0.156384694,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Conventional,,EC,,0.06,1,12,50,0.018223826,1.957859609,4.163204929,-8.498119413,0.00101321,0.089102576,-0.186587366,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.06,0,12,86,0.000137261,-0.034923657,2.441333026,15.47891797,0.000259593,0.019193738,0.29845406,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.06,0.5,12,86,9.17194E-05,-0.028116248,6.093410571,-23.51159362,0.002536014,0.006287579,0.246497832,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.06,1,12,86,-0.001248294,0.047682748,13.52052268,-1.928502529,0.007571719,-0.00485617,1.505482443,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.04,0,12,86,-0.000149063,0.083581957,10.02317918,-32.15460428,0.002793135,0.058053759,0.055408473,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.04,0.5,12,86,0.00012925,-0.036816395,3.003709702,13.26018269,0.00010462,0.018285337,0.282985157,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.04,1,12,86,0.000227955,-0.060196749,4.45803332,14.90520068,0.000189929,0.021469203,0.419507653,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.02,0,12,86,0.000305407,0.029715377,4.717056736,35.93767029,-0.000204245,0.055404816,0.249405239,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.02,0.5,12,86,8.36233E-05,0.023041007,4.628191413,31.48213159,-9.26436E-05,0.043953057,0.281874864,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,-0.02,1,12,86,2.32368E-05,0.325440922,17.25873446,-20.60664282,0.002071017,0.122723354,0.229139667,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0,0,12,86,0.00013576,0.02320045,1.92576577,9.102869908,-6.10007E-05,0.014731234,0.0974198,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0,0.5,12,86,0.000166276,0.037073004,3.153499852,18.06255686,-6.82526E-05,0.018800627,0.202604466,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0,1,12,86,5.25172E-05,0.020728193,1.634657806,7.499519795,-2.84649E-05,0.008533892,0.090738724,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.02,0,12,86,0.000112399,0.026621042,1.554975317,4.970876309,-3.60962E-05,0.008782013,0.072410875,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.02,0.5,12,86,0.000120647,0.039545426,1.966607832,4.819566601,-3.78325E-05,0.009473506,0.079475102,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.02,1,12,85,0.000192722,0.065477397,3.537628003,10.62198053,-4.22118E-05,0.012213764,0.165987465,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.04,0,12,86,0.00015162,0.028738673,1.705819526,6.324820044,-2.49022E-05,0.00642209,0.091758628,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.04,0.5,12,78,0.000248163,0.126833677,5.640417452,12.38978111,-5.84119E-05,0.017358783,0.245798799,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.04,1,12,66,5.75736E-05,0.08412945,3.014966025,4.730209611,-2.96587E-05,0.008392646,0.111344406,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.06,0,12,78,0.000290643,0.10139999,4.669871082,11.25734353,-5.25547E-05,0.014744246,0.207336157,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.06,0.5,12,64,0.000248877,0.143636787,5.201612031,8.653860231,-5.04395E-05,0.013834633,0.18880402,0,0
Heavy Duty Trucks,Diesel,Rigid 7.5 - 12 t,Euro I,,EC,,0.06,1,12,52,0.015489411,1.501062215,1.995728041,-7.893113524,0.000950083,0.069339352,-0.137589116,0,0
