Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,0,5,85,-4.10649E-05,0.001788268,0.177632073,2.050287302,6.07304E-05,0.00122334,0.06780118,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,0.5,5,85,-0.000126999,0.018105675,-0.36213256,3.189280184,0.000339048,-0.009063676,0.0901827,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.04,1,5,85,-0.000249171,0.042107833,-0.800661109,4.072067744,0.00089771,-0.019956047,0.112040217,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,0,5,85,0.003339064,0.467748054,-3.222089171,3.884599864,0.012354398,-0.080678802,0.091696338,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,0.5,5,85,-9.11922E-05,0.102103338,-1.385607512,4.936664969,0.002817636,-0.036477317,0.126393435,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,-0.02,1,5,85,-0.000102648,0.089735949,-1.230248159,4.719301546,0.003443751,-0.039820802,0.137301119,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0,0,5,85,-0.000844891,0.140891256,-0.691641149,1.818727203,0.005649025,-0.033483369,0.068709094,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0,0.5,5,85,-9.32052E-06,0.064735717,-0.456670582,1.932392405,0.005509609,-0.035717431,0.08002441,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0,1,5,85,0.000341642,0.054412244,-0.410819548,1.745604557,0.006648523,-0.040376407,0.081399524,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.02,0,5,85,0.001311263,0.112057727,-0.314722969,3.560420913,0.01488071,-0.086215382,0.193633981,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.02,0.5,5,85,0.001152312,0.120652825,-1.049330241,3.934656834,0.013210762,-0.081526595,0.163988242,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.02,1,5,80,3.17671E-07,0.157562612,-1.503881891,4.340223438,0.010836387,-0.070980339,0.142702765,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.04,0,5,85,0.000413281,0.053598694,-0.453517925,1.894664062,0.00528998,-0.033858125,0.074215597,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.04,0.5,5,75,0.001561775,0.104796466,-1.172946212,4.086249474,0.009906105,-0.060658666,0.129083738,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.04,1,5,55,0.016255364,-0.141073858,0.284196651,6.78626171,0.023344161,-0.003988259,0.0409466,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.06,0,5,85,0.001411822,0.103611463,-0.980801476,3.658732131,0.010763056,-0.065246534,0.134963458,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.06,0.5,5,55,0.007172522,0.066875941,-1.24667695,9.048514954,0.015908083,-0.002073059,0.067518119,0,0
Heavy Duty Trucks,Diesel,Articulated 28 - 34 t,Euro VI D/E,DPF+SCR,NOx,,0.06,1,5,40,0.027970075,-0.416515819,2.660238771,-4.747592099,0.022998236,-0.093434677,0.080345842,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.06,0,12,86,2.75145E-05,-0.007299833,0.536048002,3.999233199,3.69739E-05,0.003044039,0.042286563,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.06,0.5,12,86,-0.000262164,0.014860245,3.298376465,-0.969220722,0.001102236,0.00155383,0.209514185,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.06,1,12,86,-0.000246463,0.011986105,3.751851086,-0.044696631,0.001215166,-0.001779712,0.30527189,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.04,0,12,86,8.12787E-05,-0.022425204,1.75201814,8.171174427,4.95452E-05,0.006491389,0.099578914,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.04,0.5,12,86,0.000110028,-0.028463668,2.054896151,5.907999788,5.34957E-05,0.00532156,0.115694497,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.04,1,12,86,-0.001110829,0.052755422,6.387529435,-3.226824887,0.000689541,0.01460363,0.263794156,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.02,0,12,86,-0.000629003,0.109931609,6.625590332,10.91698391,0.00042683,0.030068586,0.14192449,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.02,0.5,12,86,4.86591E-05,-0.022536577,1.719828805,-11.70693956,-5.53426E-05,0.005365944,-0.027804974,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,-0.02,1,12,86,5.64553E-05,-0.022526245,1.617921543,-7.996889701,-3.70638E-05,0.00352994,-0.000886931,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0,0,12,86,-4.68658E-05,0.062436705,5.746122676,24.24367669,-5.82889E-05,0.018642014,0.198873368,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0,0.5,12,86,0.001031637,0.348830108,9.748946308,17.5407579,0.000289071,0.027338695,0.231659613,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0,1,12,86,0.000127928,0.090445333,2.946543222,-4.504760582,5.95709E-05,0.005642228,0.040853532,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.02,0,12,86,8.08123E-05,0.032827561,1.917915953,6.256771444,-1.48581E-05,0.004417982,0.056825227,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.02,0.5,12,86,-2.35774E-05,0.088477292,3.956281664,7.358752707,-1.59719E-05,0.005587781,0.087372589,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.02,1,12,74,-0.000745393,0.121751556,5.456192216,6.670487165,-2.97388E-05,0.00517413,0.096492448,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.04,0,12,86,0.002512538,0.267165941,2.413922142,-9.587022311,5.56826E-05,0.015993445,-0.043775175,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.04,0.5,12,64,0.006081218,-0.244189248,2.276493974,11.6135101,0.000161222,-0.0070301,0.085134944,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.04,1,12,47,-0.021541435,1.284591047,-6.646343054,-39.81226407,-0.000409732,0.025989372,-0.21730547,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.06,0,12,78,0.003179409,0.370793407,1.234898149,7.930847249,8.18226E-05,0.012911794,9.11857E-05,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.06,0.5,12,48,-0.04363905,2.119579385,2.331524171,3.702027498,-0.00083581,0.042497012,-0.047036323,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Conventional,,NOx,,0.06,1,11,35,-0.004125764,0.108973951,2.07442125,7.895288053,-5.12496E-05,0.001273052,0.032272105,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.06,0,12,86,1.4534E-05,-0.004105775,0.325547925,2.744486932,2.71439E-05,0.002615678,0.032547634,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.06,0.5,12,86,-0.000226284,0.016305479,2.996945564,-1.711522379,0.001264369,0.004759966,0.197669931,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.06,1,12,86,7.8201E-06,-0.002874288,1.159013236,-4.691359372,0.000360464,0.002038656,0.034615292,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.04,0,12,86,-0.00086205,0.056006694,4.59874266,-4.724752508,0.000848659,0.028180157,0.057171361,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.04,0.5,12,86,-0.001004125,0.056857419,5.127753046,-3.037546104,0.0007714,0.028350829,0.146698168,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.04,1,12,86,-0.000811822,0.04209262,4.46033843,-2.476668734,0.000628797,0.017486938,0.205016888,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.02,0,12,86,-0.000839981,0.149775179,8.970255529,15.47021704,0.000795044,0.054466469,0.243186911,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.02,0.5,12,86,-0.001743037,0.11028212,9.248000445,16.20261205,0.000307746,0.039782165,0.393706438,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,-0.02,1,12,86,9.36454E-05,-0.035364472,2.513297989,-13.80962115,-8.44045E-05,0.008074838,-0.015948528,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0,0,12,86,-1.238E-05,0.071625216,6.804591105,30.4571875,-9.37395E-05,0.030591283,0.31411047,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0,0.5,12,86,0.003600955,0.606497788,9.674229507,10.79187654,0.001062581,0.049905103,0.222392177,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0,1,12,86,0.000502421,0.323909999,9.889772519,-9.165824109,0.000312097,0.028884675,0.195831159,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.02,0,12,86,0.000458991,0.321014233,18.32165717,54.81147183,-0.000180227,0.056527147,0.735314155,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.02,0.5,12,86,0.001785257,0.215982696,3.449545117,7.74417503,0.000132973,0.012780939,0.091065541,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.02,1,12,76,0.000715353,0.185733491,3.862019518,6.216325564,5.53828E-05,0.008256137,0.096924895,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.04,0,12,86,-6.00869E-05,0.618024064,4.975484689,28.40675818,-9.05688E-07,0.039706859,0.134333215,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.04,0.5,12,64,0.009108021,1.129694726,1.698647824,-7.674951737,0.000402947,0.042463409,-0.109724825,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.04,1,12,49,-0.003900148,0.231754434,-1.00957943,-8.738864169,-0.000114237,0.007291094,-0.060292438,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.06,0,12,79,0.001416971,0.24688758,0.72662657,4.586086621,7.87289E-05,0.011119654,0.001232758,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.06,0.5,12,49,0.096630515,-1.006706656,-1.248307446,8.995156137,0.002877689,-0.040085635,0.097323229,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro I,,NOx,,0.06,1,11,36,-0.019905986,0.718924621,2.776147129,3.208157132,-0.00041601,0.016157179,0.017346031,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.06,0,12,86,1.47716E-05,-0.004272759,0.349690466,2.85620179,2.43814E-05,0.00257068,0.030860532,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.06,0.5,12,86,-0.000218488,0.017349745,3.005309048,-1.915008766,0.001123353,0.005183685,0.17208585,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.06,1,12,86,5.79329E-06,-0.002299017,1.227458713,-4.91949184,0.000344323,0.00224754,0.031648581,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.04,0,12,86,4.61302E-05,-0.013397335,1.117930887,5.836771324,3.27957E-05,0.005389144,0.07363581,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.04,0.5,12,86,-0.001107735,0.063847314,5.727273659,-3.399948061,0.000781588,0.028467036,0.150699188,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.04,1,12,86,-0.000854467,0.045156297,4.796293569,-2.78604914,0.000628118,0.017142852,0.196266324,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.02,0,12,86,-0.000488065,0.089122246,5.317955942,8.917522302,0.000416667,0.028911838,0.13164366,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.02,0.5,12,86,-0.001802795,0.116630312,9.719933189,16.96046681,0.000313954,0.038453574,0.364506805,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,-0.02,1,12,86,0.000106223,-0.037191957,2.595803109,-15.42891655,-8.33309E-05,0.007979521,-0.025631573,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0,0,12,86,-2.05048E-05,0.046989354,4.529996988,20.16789426,-5.59965E-05,0.01818967,0.187569054,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0,0.5,12,86,0.016135329,2.058913275,14.37558516,-19.83652279,0.004193595,0.112066551,-0.027203962,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0,1,12,86,-0.000129885,0.370138799,13.0197418,23.7605917,0.00024747,0.034556511,0.35448929,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.02,0,12,86,0.001958189,0.302821961,6.067895598,39.04166666,0.000173727,0.028464683,0.246847311,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.02,0.5,12,86,-0.000213194,0.077375015,4.138947423,8.401443944,-2.6196E-05,0.007397108,0.116761534,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.02,1,12,78,5.92228E-05,0.05643988,3.137254692,11.85513313,6.97714E-06,0.003139857,0.098935674,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.04,0,12,86,0.000732149,0.092589283,1.274662051,4.739154555,4.71601E-05,0.005786575,0.032351102,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.04,0.5,12,70,0.005258431,0.882196767,2.781539395,-6.79387548,0.000268018,0.032786251,-0.066870001,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.04,1,12,52,-0.003031384,0.183951706,-0.595904141,-10.66222804,-9.44051E-05,0.006311792,-0.055991332,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.06,0,12,82,0.004183623,0.624701762,1.398552742,-8.084372319,0.000241702,0.027833446,-0.092100735,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.06,0.5,12,52,-0.008713065,0.421153308,2.755696664,-2.809224077,-0.0002779,0.015131,-0.004420675,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro II,,NOx,,0.06,1,12,38,-0.003129729,0.102780994,1.143302784,5.888272718,-6.73405E-05,0.002379523,0.021780677,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.06,0,12,86,-6.57514E-06,0.002358328,1.579624147,-4.807268929,0.000556225,0.005254426,0.013105462,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.06,0.5,12,86,-2.85949E-06,0.000810771,1.701703251,-5.567923643,0.000592088,0.005265187,0.025662514,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.06,1,12,86,0.00039401,-0.001906994,4.100087787,1.650276736,0.00229482,-0.013749803,0.455259528,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.04,0,12,86,2.43613E-05,-0.008200183,0.824637005,5.728208445,2.58193E-05,0.005578518,0.057955944,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.04,0.5,12,86,4.30785E-05,-0.012537963,1.050949188,5.145531932,2.95109E-05,0.005402459,0.07682197,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.04,1,12,86,-0.000634841,0.045060833,5.146791124,-3.478616039,0.001008827,0.016368111,0.237393748,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.02,0,12,86,-3.72953E-05,0.065274311,3.587418315,-7.570029732,0.000547228,0.019918489,0.00074376,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.02,0.5,12,86,-0.000981019,0.082455951,6.195462809,10.27912298,0.000319029,0.030667745,0.229997837,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,-0.02,1,12,86,8.722E-05,-0.030081576,2.118469368,-14.1460358,-8.61118E-05,0.008214453,-0.040570129,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0,0,12,86,0.005641157,0.241107461,7.159298119,-12.88616162,0.00143104,0.035834212,0.032589136,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0,0.5,12,86,-0.000318197,0.008878521,3.207584239,12.96380667,-9.33895E-05,0.009626395,0.14917864,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0,1,12,86,9.37549E-05,0.257628453,9.247921378,18.58885387,0.000235517,0.030529263,0.29615803,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.02,0,12,86,0.000146388,0.126766318,2.083943737,11.02133099,2.17191E-05,0.015712494,0.06058138,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.02,0.5,12,86,0.005388969,1.105824292,0.894501327,-35.53367336,0.000810546,0.065109535,-0.381933614,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.02,1,12,79,-0.001179523,0.071874798,6.469336256,12.10789571,-9.88192E-05,0.00919038,0.196177766,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.04,0,12,86,0.019635375,3.775798546,11.02137515,16.90729534,0.002511328,0.252157193,-0.600390305,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.04,0.5,12,72,0.003137311,0.454049548,1.022341548,-7.437680472,0.000211052,0.021679429,-0.07877315,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.04,1,12,52,-0.002924294,0.16315702,0.063894705,-10.51949221,-0.000120417,0.007626018,-0.054653694,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.06,0,12,83,-0.000139029,0.154799237,7.569119883,15.8206929,-4.88579E-05,0.015912045,0.233663698,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.06,0.5,12,52,-0.007749908,0.390662875,1.470948237,3.870763112,-0.000299942,0.01637566,-0.006404041,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro III,,NOx,,0.06,1,12,38,-0.003178029,0.123498929,0.366566676,3.822793049,-8.14726E-05,0.003275327,0.008287465,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.06,0,12,86,5.70002E-05,-0.011598554,0.596845935,5.710699876,0.000229272,0.004678691,0.168075499,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.06,0.5,12,86,-0.00050698,0.008722195,3.075992415,0.283043198,0.003102354,-0.008848078,0.569431406,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.06,1,12,86,-0.000452347,0.005675577,3.05593427,1.566543125,0.003056018,-0.017997131,0.728996097,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.04,0,12,86,-0.000757734,0.035287701,3.354324202,-3.48945606,0.001198085,0.036496628,0.100947966,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.04,0.5,12,86,-0.000663034,0.02559275,3.103516305,-2.091340032,0.000988797,0.021875769,0.256524574,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.04,1,12,86,-0.000679612,0.024332212,3.297415561,-1.688853548,0.000920434,0.017127302,0.340311505,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.02,0,12,86,-0.000288218,0.069283886,3.872802438,0.049332591,0.000784866,0.039849943,0.138107634,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.02,0.5,12,86,2.48916E-05,-0.00919836,0.66016575,-4.338639372,-5.01074E-05,0.004809852,-0.022622511,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,-0.02,1,12,86,3.19497E-05,-0.009414709,0.610746752,-2.990268577,-3.35284E-05,0.003124839,3.65005E-06,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0,0,12,86,2.50102E-06,0.018980841,1.618993566,6.790572483,-3.8485E-05,0.012451654,0.132855967,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0,0.5,12,86,0.003437105,0.2898995,-1.124776097,-9.900702446,0.001340187,0.016805046,-0.206014312,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0,1,12,86,-0.000586798,0.028137362,2.441310786,-16.84505182,-0.000163933,0.01567736,-0.061529894,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.02,0,12,86,0.006817256,0.253238789,7.581191389,32.79388348,0.000978854,0.045907054,0.585305579,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.02,0.5,12,86,-0.001963259,0.174572565,0.756469818,-19.53611213,-0.000228993,0.023371091,-0.184435038,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.02,1,12,81,0.000730161,0.564179505,14.51186153,13.47858479,0.000238484,0.047043566,0.613049834,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.04,0,12,86,5.93878E-05,-0.023534207,1.537422377,11.34907017,8.02296E-06,-0.002798992,0.192167477,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.04,0.5,12,73,-0.000210864,0.147175331,11.58031615,39.65376042,-1.36926E-05,0.014054163,0.672145146,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.04,1,12,54,-0.009618901,0.543393085,5.343014942,-28.33919679,-0.000576552,0.03852844,-0.055732176,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.06,0,12,85,0.000750035,0.601344785,14.85736996,10.4673535,0.000207947,0.050685883,0.742886367,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.06,0.5,12,55,-0.008375426,0.47048398,3.376068404,-25.68498752,-0.000516134,0.033684042,-0.09783303,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,SCR,NOx,,0.06,1,12,40,-0.002448877,0.087151374,2.215912451,-3.299801994,-0.000115489,0.005507355,0.032520257,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.06,0,12,86,5.70002E-05,-0.011598554,0.596845935,5.710699876,0.000229272,0.004678691,0.168075499,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.06,0.5,12,86,-0.00050698,0.008722195,3.075992415,0.283043198,0.003102354,-0.008848078,0.569431406,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.06,1,12,86,-0.000452347,0.005675577,3.05593427,1.566543125,0.003056018,-0.017997131,0.728996097,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.04,0,12,86,-0.000757734,0.035287701,3.354324202,-3.48945606,0.001198085,0.036496628,0.100947966,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.04,0.5,12,86,-0.000663034,0.02559275,3.103516305,-2.091340032,0.000988797,0.021875769,0.256524574,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.04,1,12,86,-0.000679612,0.024332212,3.297415561,-1.688853548,0.000920434,0.017127302,0.340311505,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.02,0,12,86,-0.000288218,0.069283886,3.872802438,0.049332591,0.000784866,0.039849943,0.138107634,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.02,0.5,12,86,2.48916E-05,-0.00919836,0.66016575,-4.338639372,-5.01074E-05,0.004809852,-0.022622511,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,-0.02,1,12,86,3.19497E-05,-0.009414709,0.610746752,-2.990268577,-3.35284E-05,0.003124839,3.65005E-06,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,0,0,12,86,2.50102E-06,0.018980841,1.618993566,6.790572483,-3.8485E-05,0.012451654,0.132855967,0,0
Heavy Duty Trucks,Diesel,Articulated 34 - 40 t,Euro IV,EGR,NOx,,0,0.5,12,86,0.003437105,0.2898995,-1.124776097,-9.900702446,0.001340187,0.016805046,-0.206014312,0,0
